Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-12-05 01:00:00+00:00,37.95000076293945,37.95000076293945,37.95000076293945,37.95000076293945,0,0.0,0.0
2024-12-05 01:05:00+00:00,37.849998474121094,37.849998474121094,37.849998474121094,37.849998474121094,3100,0.0,0.0
2024-12-05 01:25:00+00:00,37.70000076293945,37.70000076293945,37.70000076293945,37.70000076293945,1000,0.0,0.0
2024-12-05 01:35:00+00:00,37.70000076293945,37.70000076293945,37.70000076293945,37.70000076293945,1000,0.0,0.0
2024-12-05 01:40:00+00:00,37.70000076293945,37.70000076293945,37.650001525878906,37.650001525878906,2000,0.0,0.0
2024-12-05 01:45:00+00:00,37.650001525878906,37.79999923706055,37.650001525878906,37.79999923706055,29148,0.0,0.0
2024-12-05 02:10:00+00:00,37.79999923706055,37.79999923706055,37.79999923706055,37.79999923706055,3010,0.0,0.0
2024-12-05 02:35:00+00:00,37.650001525878906,37.650001525878906,37.650001525878906,37.650001525878906,1000,0.0,0.0
2024-12-05 02:45:00+00:00,37.79999923706055,37.79999923706055,37.79999923706055,37.79999923706055,1000,0.0,0.0
2024-12-05 03:00:00+00:00,37.75,37.75,37.75,37.75,3000,0.0,0.0
2024-12-05 03:10:00+00:00,37.79999923706055,37.79999923706055,37.79999923706055,37.79999923706055,1100,0.0,0.0
2024-12-05 03:20:00+00:00,37.79999923706055,37.79999923706055,37.79999923706055,37.79999923706055,0,0.0,0.0
2024-12-05 03:40:00+00:00,37.70000076293945,37.70000076293945,37.70000076293945,37.70000076293945,55378,0.0,0.0
2024-12-05 03:45:00+00:00,37.650001525878906,37.650001525878906,37.650001525878906,37.650001525878906,7145,0.0,0.0
2024-12-05 03:55:00+00:00,37.650001525878906,37.650001525878906,37.650001525878906,37.650001525878906,3000,0.0,0.0
2024-12-05 04:00:00+00:00,37.70000076293945,37.70000076293945,37.70000076293945,37.70000076293945,8000,0.0,0.0
2024-12-05 04:05:00+00:00,37.70000076293945,37.70000076293945,37.70000076293945,37.70000076293945,2000,0.0,0.0
2024-12-05 04:20:00+00:00,37.650001525878906,37.650001525878906,37.650001525878906,37.650001525878906,2000,0.0,0.0
2024-12-05 04:25:00+00:00,37.599998474121094,37.599998474121094,37.599998474121094,37.599998474121094,12115,0.0,0.0
2024-12-05 04:30:00+00:00,37.599998474121094,37.650001525878906,37.599998474121094,37.599998474121094,11120,0.0,0.0
2024-12-05 04:35:00+00:00,37.599998474121094,37.599998474121094,37.54999923706055,37.54999923706055,2006,0.0,0.0
2024-12-05 04:45:00+00:00,37.54999923706055,37.54999923706055,37.54999923706055,37.54999923706055,1000,0.0,0.0
2024-12-05 04:55:00+00:00,37.54999923706055,37.54999923706055,37.54999923706055,37.54999923706055,9586,0.0,0.0
2024-12-05 05:00:00+00:00,37.5,37.75,37.29999923706055,37.75,75319,0.0,0.0
2024-12-05 05:05:00+00:00,37.599998474121094,37.599998474121094,37.599998474121094,37.599998474121094,3000,0.0,0.0
2024-12-05 05:10:00+00:00,37.400001525878906,37.400001525878906,37.20000076293945,37.20000076293945,10139,0.0,0.0
2024-12-05 05:15:00+00:00,37.25,37.25,37.25,37.25,3000,0.0,0.0
2024-12-05 05:20:00+00:00,37.29999923706055,37.29999923706055,37.25,37.29999923706055,9150,0.0,0.0
2024-12-06 01:00:00+00:00,37.75,37.75,37.75,37.75,0,0.0,0.0
2024-12-06 01:05:00+00:00,37.650001525878906,37.900001525878906,37.650001525878906,37.900001525878906,12024,0.0,0.0
2024-12-06 01:10:00+00:00,37.900001525878906,38.150001525878906,37.900001525878906,38.099998474121094,56382,0.0,0.0
2024-12-06 01:15:00+00:00,38.150001525878906,38.20000076293945,38.099998474121094,38.150001525878906,13331,0.0,0.0
2024-12-06 01:20:00+00:00,38.150001525878906,38.20000076293945,38.150001525878906,38.150001525878906,12000,0.0,0.0
2024-12-06 01:25:00+00:00,38.150001525878906,38.25,38.150001525878906,38.150001525878906,12100,0.0,0.0
2024-12-06 01:30:00+00:00,38.150001525878906,38.20000076293945,38.150001525878906,38.20000076293945,2552,0.0,0.0
2024-12-06 01:35:00+00:00,38.150001525878906,38.25,38.150001525878906,38.25,14000,0.0,0.0
2024-12-06 01:40:00+00:00,38.25,38.25,38.25,38.25,4000,0.0,0.0
2024-12-06 01:45:00+00:00,38.25,38.25,38.25,38.25,7000,0.0,0.0
2024-12-06 01:50:00+00:00,38.20000076293945,38.20000076293945,38.150001525878906,38.150001525878906,4000,0.0,0.0
2024-12-06 01:55:00+00:00,38.099998474121094,38.099998474121094,38.04999923706055,38.099998474121094,19000,0.0,0.0
2024-12-06 02:00:00+00:00,38.099998474121094,38.099998474121094,38.04999923706055,38.04999923706055,9000,0.0,0.0
2024-12-06 02:05:00+00:00,38.04999923706055,38.04999923706055,38.0,38.0,6000,0.0,0.0
2024-12-06 02:10:00+00:00,38.04999923706055,38.04999923706055,38.04999923706055,38.04999923706055,3000,0.0,0.0
2024-12-06 02:30:00+00:00,38.0,38.0,38.0,38.0,2040,0.0,0.0
2024-12-06 02:35:00+00:00,38.0,38.099998474121094,38.0,38.099998474121094,21000,0.0,0.0
2024-12-06 02:40:00+00:00,38.04999923706055,38.04999923706055,38.0,38.0,5000,0.0,0.0
2024-12-06 02:45:00+00:00,38.0,38.0,38.0,38.0,2801,0.0,0.0
2024-12-06 02:55:00+00:00,37.900001525878906,37.900001525878906,37.900001525878906,37.900001525878906,4249,0.0,0.0
2024-12-06 03:10:00+00:00,37.849998474121094,37.900001525878906,37.849998474121094,37.900001525878906,2000,0.0,0.0
2024-12-06 03:15:00+00:00,37.900001525878906,37.900001525878906,37.900001525878906,37.900001525878906,1000,0.0,0.0
2024-12-06 03:25:00+00:00,37.849998474121094,37.849998474121094,37.849998474121094,37.849998474121094,3000,0.0,0.0
2024-12-06 03:30:00+00:00,37.79999923706055,37.79999923706055,37.79999923706055,37.79999923706055,2036,0.0,0.0
2024-12-06 03:40:00+00:00,37.79999923706055,37.79999923706055,37.79999923706055,37.79999923706055,7321,0.0,0.0
2024-12-06 04:05:00+00:00,37.79999923706055,37.79999923706055,37.79999923706055,37.79999923706055,1100,0.0,0.0
2024-12-06 04:10:00+00:00,37.79999923706055,37.79999923706055,37.79999923706055,37.79999923706055,1000,0.0,0.0
2024-12-06 04:15:00+00:00,37.79999923706055,37.79999923706055,37.75,37.75,5050,0.0,0.0
2024-12-06 04:20:00+00:00,37.75,37.79999923706055,37.75,37.79999923706055,10000,0.0,0.0
2024-12-06 04:25:00+00:00,37.79999923706055,37.79999923706055,37.75,37.79999923706055,3000,0.0,0.0
2024-12-06 04:35:00+00:00,37.70000076293945,37.70000076293945,37.650001525878906,37.650001525878906,18040,0.0,0.0
2024-12-06 04:40:00+00:00,37.599998474121094,37.650001525878906,37.599998474121094,37.650001525878906,2000,0.0,0.0
2024-12-06 04:45:00+00:00,37.650001525878906,37.70000076293945,37.650001525878906,37.70000076293945,3020,0.0,0.0
2024-12-06 04:55:00+00:00,37.70000076293945,37.70000076293945,37.70000076293945,37.70000076293945,10000,0.0,0.0
2024-12-06 05:05:00+00:00,37.75,37.75,37.70000076293945,37.70000076293945,3000,0.0,0.0
2024-12-06 05:10:00+00:00,37.70000076293945,37.70000076293945,37.70000076293945,37.70000076293945,1000,0.0,0.0
2024-12-06 05:15:00+00:00,37.75,37.79999923706055,37.75,37.75,14358,0.0,0.0
2024-12-06 05:20:00+00:00,37.70000076293945,37.75,37.70000076293945,37.70000076293945,10000,0.0,0.0
2024-12-09 01:00:00+00:00,38.04999923706055,38.04999923706055,37.70000076293945,37.70000076293945,0,0.0,0.0
2024-12-09 01:05:00+00:00,37.70000076293945,37.70000076293945,37.25,37.400001525878906,38004,0.0,0.0
2024-12-09 01:10:00+00:00,37.400001525878906,37.45000076293945,37.400001525878906,37.45000076293945,2030,0.0,0.0
2024-12-09 01:25:00+00:00,37.54999923706055,37.54999923706055,37.54999923706055,37.54999923706055,1004,0.0,0.0
2024-12-09 01:30:00+00:00,37.54999923706055,37.54999923706055,37.54999923706055,37.54999923706055,2000,0.0,0.0
2024-12-09 01:40:00+00:00,37.54999923706055,37.54999923706055,37.54999923706055,37.54999923706055,2003,0.0,0.0
2024-12-09 01:45:00+00:00,37.54999923706055,37.54999923706055,37.45000076293945,37.45000076293945,17043,0.0,0.0
2024-12-09 01:50:00+00:00,37.5,37.54999923706055,37.5,37.54999923706055,11157,0.0,0.0
2024-12-09 01:55:00+00:00,37.5,37.5,37.5,37.5,1036,0.0,0.0
2024-12-09 02:00:00+00:00,37.54999923706055,37.54999923706055,37.54999923706055,37.54999923706055,1265,0.0,0.0
2024-12-09 02:25:00+00:00,37.54999923706055,37.54999923706055,37.54999923706055,37.54999923706055,3000,0.0,0.0
2024-12-09 02:35:00+00:00,37.650001525878906,37.849998474121094,37.650001525878906,37.75,31302,0.0,0.0
2024-12-09 02:40:00+00:00,37.75,37.95000076293945,37.75,37.95000076293945,16221,0.0,0.0
2024-12-09 02:45:00+00:00,37.95000076293945,37.95000076293945,37.95000076293945,37.95000076293945,2000,0.0,0.0
2024-12-09 02:55:00+00:00,37.75,37.75,37.75,37.75,1000,0.0,0.0
2024-12-09 03:05:00+00:00,37.79999923706055,37.79999923706055,37.75,37.75,2050,0.0,0.0
2024-12-09 03:10:00+00:00,37.70000076293945,37.70000076293945,37.70000076293945,37.70000076293945,1250,0.0,0.0
2024-12-09 03:25:00+00:00,37.70000076293945,37.70000076293945,37.70000076293945,37.70000076293945,1000,0.0,0.0
2024-12-09 03:35:00+00:00,37.849998474121094,37.849998474121094,37.79999923706055,37.79999923706055,2100,0.0,0.0
2024-12-09 03:40:00+00:00,37.849998474121094,37.849998474121094,37.849998474121094,37.849998474121094,1050,0.0,0.0
2024-12-09 03:50:00+00:00,37.849998474121094,37.849998474121094,37.849998474121094,37.849998474121094,3241,0.0,0.0
2024-12-09 03:55:00+00:00,37.849998474121094,37.849998474121094,37.849998474121094,37.849998474121094,3058,0.0,0.0
2024-12-09 04:00:00+00:00,37.849998474121094,37.849998474121094,37.849998474121094,37.849998474121094,5000,0.0,0.0
2024-12-09 04:05:00+00:00,37.79999923706055,37.79999923706055,37.79999923706055,37.79999923706055,5030,0.0,0.0
2024-12-09 04:20:00+00:00,37.79999923706055,37.79999923706055,37.79999923706055,37.79999923706055,5360,0.0,0.0
2024-12-09 04:50:00+00:00,37.79999923706055,37.849998474121094,37.79999923706055,37.849998474121094,10000,0.0,0.0
2024-12-09 04:55:00+00:00,37.79999923706055,37.79999923706055,37.79999923706055,37.79999923706055,3000,0.0,0.0
2024-12-09 05:00:00+00:00,37.75,37.75,37.75,37.75,1000,0.0,0.0
2024-12-09 05:05:00+00:00,37.75,37.75,37.75,37.75,1050,0.0,0.0
2024-12-09 05:10:00+00:00,37.75,37.75,37.75,37.75,1040,0.0,0.0
2024-12-09 05:15:00+00:00,37.75,37.79999923706055,37.75,37.75,22000,0.0,0.0
2024-12-09 05:20:00+00:00,37.79999923706055,37.900001525878906,37.79999923706055,37.79999923706055,17083,0.0,0.0
2024-12-10 01:00:00+00:00,38.04999923706055,38.54999923706055,38.04999923706055,38.20000076293945,0,0.0,0.0
2024-12-10 01:05:00+00:00,38.25,38.54999923706055,38.25,38.400001525878906,24000,0.0,0.0
2024-12-10 01:10:00+00:00,38.400001525878906,38.400001525878906,38.29999923706055,38.29999923706055,20360,0.0,0.0
