Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-12-05 01:00:00+00:00,517.0,520.0,510.0,511.0,0,0.0,0.0
2024-12-05 01:05:00+00:00,511.0,513.0,503.0,509.0,264916,0.0,0.0
2024-12-05 01:10:00+00:00,509.0,513.0,506.0,506.0,119986,0.0,0.0
2024-12-05 01:15:00+00:00,506.0,508.0,505.0,508.0,79774,0.0,0.0
2024-12-05 01:20:00+00:00,507.0,508.0,506.0,507.0,38701,0.0,0.0
2024-12-05 01:25:00+00:00,508.0,511.0,508.0,509.0,56712,0.0,0.0
2024-12-05 01:30:00+00:00,509.0,515.0,508.0,515.0,152848,0.0,0.0
2024-12-05 01:35:00+00:00,515.0,525.0,514.0,519.0,604555,0.0,0.0
2024-12-05 01:40:00+00:00,519.0,519.0,515.0,516.0,104826,0.0,0.0
2024-12-05 01:45:00+00:00,515.0,518.0,512.0,512.0,73829,0.0,0.0
2024-12-05 01:50:00+00:00,512.0,512.0,510.0,512.0,97543,0.0,0.0
2024-12-05 01:55:00+00:00,512.0,515.0,512.0,514.0,40562,0.0,0.0
2024-12-05 02:00:00+00:00,514.0,517.0,514.0,517.0,39593,0.0,0.0
2024-12-05 02:05:00+00:00,517.0,528.0,517.0,524.0,604057,0.0,0.0
2024-12-05 02:10:00+00:00,523.0,525.0,522.0,524.0,75184,0.0,0.0
2024-12-05 02:15:00+00:00,524.0,527.0,522.0,524.0,126504,0.0,0.0
2024-12-05 02:20:00+00:00,525.0,525.0,520.0,520.0,77919,0.0,0.0
2024-12-05 02:25:00+00:00,522.0,530.0,522.0,529.0,239019,0.0,0.0
2024-12-05 02:30:00+00:00,529.0,538.0,528.0,537.0,518405,0.0,0.0
2024-12-05 02:35:00+00:00,537.0,538.0,532.0,538.0,244085,0.0,0.0
2024-12-05 02:40:00+00:00,537.0,538.0,532.0,534.0,154818,0.0,0.0
2024-12-05 02:45:00+00:00,534.0,534.0,530.0,533.0,84020,0.0,0.0
2024-12-05 02:50:00+00:00,534.0,535.0,533.0,533.0,46199,0.0,0.0
2024-12-05 02:55:00+00:00,532.0,533.0,531.0,532.0,30366,0.0,0.0
2024-12-05 03:00:00+00:00,532.0,532.0,528.0,530.0,132029,0.0,0.0
2024-12-05 03:05:00+00:00,531.0,534.0,531.0,534.0,59531,0.0,0.0
2024-12-05 03:10:00+00:00,533.0,535.0,533.0,534.0,30780,0.0,0.0
2024-12-05 03:15:00+00:00,534.0,534.0,530.0,532.0,43046,0.0,0.0
2024-12-05 03:20:00+00:00,530.0,530.0,527.0,530.0,104722,0.0,0.0
2024-12-05 03:25:00+00:00,530.0,530.0,528.0,528.0,13270,0.0,0.0
2024-12-05 03:30:00+00:00,528.0,531.0,528.0,531.0,21520,0.0,0.0
2024-12-05 03:35:00+00:00,532.0,534.0,532.0,533.0,58308,0.0,0.0
2024-12-05 03:40:00+00:00,533.0,535.0,533.0,533.0,61147,0.0,0.0
2024-12-05 03:45:00+00:00,533.0,537.0,533.0,535.0,136772,0.0,0.0
2024-12-05 03:50:00+00:00,535.0,537.0,535.0,535.0,53628,0.0,0.0
2024-12-05 03:55:00+00:00,535.0,535.0,534.0,535.0,22318,0.0,0.0
2024-12-05 04:00:00+00:00,535.0,535.0,532.0,532.0,9483,0.0,0.0
2024-12-05 04:05:00+00:00,532.0,533.0,531.0,532.0,22129,0.0,0.0
2024-12-05 04:10:00+00:00,532.0,532.0,531.0,531.0,27579,0.0,0.0
2024-12-05 04:15:00+00:00,531.0,532.0,529.0,531.0,39801,0.0,0.0
2024-12-05 04:20:00+00:00,531.0,533.0,529.0,529.0,42719,0.0,0.0
2024-12-05 04:25:00+00:00,529.0,530.0,528.0,528.0,76918,0.0,0.0
2024-12-05 04:30:00+00:00,529.0,530.0,528.0,530.0,16882,0.0,0.0
2024-12-05 04:35:00+00:00,530.0,530.0,528.0,529.0,25449,0.0,0.0
2024-12-05 04:40:00+00:00,529.0,530.0,529.0,530.0,14051,0.0,0.0
