Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-12-05 01:00:00+00:00,50.29999923706055,50.29999923706055,49.849998474121094,50.0,0,0.0,0.0
2024-12-05 01:05:00+00:00,50.099998474121094,51.0,50.099998474121094,50.599998474121094,96630,0.0,0.0
2024-12-05 01:10:00+00:00,50.599998474121094,50.599998474121094,50.0,50.0,26341,0.0,0.0
2024-12-05 01:15:00+00:00,50.0,50.099998474121094,49.79999923706055,49.849998474121094,24100,0.0,0.0
2024-12-05 01:20:00+00:00,49.599998474121094,49.900001525878906,49.599998474121094,49.900001525878906,12000,0.0,0.0
2024-12-05 01:25:00+00:00,49.900001525878906,49.900001525878906,49.599998474121094,49.599998474121094,15144,0.0,0.0
2024-12-05 01:30:00+00:00,49.79999923706055,49.79999923706055,49.79999923706055,49.79999923706055,3000,0.0,0.0
2024-12-05 01:35:00+00:00,49.79999923706055,49.79999923706055,49.349998474121094,49.349998474121094,22180,0.0,0.0
2024-12-05 01:40:00+00:00,49.29999923706055,49.349998474121094,49.29999923706055,49.349998474121094,3001,0.0,0.0
2024-12-05 01:45:00+00:00,49.29999923706055,49.5,49.099998474121094,49.099998474121094,19351,0.0,0.0
2024-12-05 01:50:00+00:00,49.20000076293945,49.20000076293945,49.099998474121094,49.099998474121094,2000,0.0,0.0
2024-12-05 01:55:00+00:00,49.04999923706055,49.04999923706055,49.04999923706055,49.04999923706055,8000,0.0,0.0
2024-12-05 02:00:00+00:00,49.04999923706055,49.04999923706055,49.04999923706055,49.04999923706055,1000,0.0,0.0
2024-12-05 02:05:00+00:00,49.29999923706055,49.5,49.29999923706055,49.5,4000,0.0,0.0
2024-12-05 02:10:00+00:00,49.5,49.5,49.5,49.5,1001,0.0,0.0
2024-12-05 02:25:00+00:00,49.5,49.5,49.20000076293945,49.20000076293945,4001,0.0,0.0
2024-12-05 02:30:00+00:00,49.099998474121094,49.20000076293945,49.099998474121094,49.20000076293945,4034,0.0,0.0
2024-12-05 02:50:00+00:00,49.099998474121094,49.099998474121094,49.099998474121094,49.099998474121094,5100,0.0,0.0
2024-12-05 03:00:00+00:00,49.099998474121094,49.099998474121094,49.099998474121094,49.099998474121094,1082,0.0,0.0
2024-12-05 03:05:00+00:00,49.04999923706055,49.04999923706055,49.04999923706055,49.04999923706055,1100,0.0,0.0
2024-12-05 03:10:00+00:00,49.04999923706055,49.04999923706055,49.0,49.0,27001,0.0,0.0
2024-12-05 03:15:00+00:00,49.0,49.0,49.0,49.0,1001,0.0,0.0
2024-12-05 03:20:00+00:00,48.900001525878906,48.900001525878906,48.75,48.900001525878906,14240,0.0,0.0
2024-12-05 03:25:00+00:00,48.79999923706055,48.79999923706055,48.79999923706055,48.79999923706055,1000,0.0,0.0
2024-12-05 03:30:00+00:00,48.79999923706055,48.900001525878906,48.79999923706055,48.900001525878906,4002,0.0,0.0
2024-12-05 03:35:00+00:00,48.79999923706055,48.79999923706055,48.79999923706055,48.79999923706055,1001,0.0,0.0
2024-12-05 03:40:00+00:00,49.0,49.0,49.0,49.0,10001,0.0,0.0
