Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2024-12-05 03:05:00+00:00,7.039999961853027,7.039999961853027,7.039999961853027,7.039999961853027,0,0.0,0.0,0.0
2024-12-06 03:10:00+00:00,7.139999866485596,7.139999866485596,7.139999866485596,7.139999866485596,0,0.0,0.0,0.0
2024-12-09 03:50:00+00:00,7.079999923706055,7.079999923706055,7.079999923706055,7.079999923706055,0,0.0,0.0,0.0
2024-12-10 02:00:00+00:00,7.239999771118164,7.239999771118164,7.239999771118164,7.239999771118164,0,0.0,0.0,0.0
2024-12-11 03:20:00+00:00,7.199999809265137,7.199999809265137,7.199999809265137,7.199999809265137,0,0.0,0.0,0.0
2024-12-12 03:30:00+00:00,7.230000019073486,7.230000019073486,7.230000019073486,7.230000019073486,0,0.0,0.0,0.0
2024-12-16 03:10:00+00:00,7.039999961853027,7.039999961853027,7.039999961853027,7.039999961853027,0,0.0,0.0,0.0
2024-12-17 03:35:00+00:00,7.079999923706055,7.079999923706055,7.079999923706055,7.079999923706055,0,0.0,0.0,0.0
2024-12-18 03:45:00+00:00,7.110000133514404,7.110000133514404,7.110000133514404,7.110000133514404,200,0.0,0.0,0.0
2024-12-19 03:30:00+00:00,7.070000171661377,7.070000171661377,7.070000171661377,7.070000171661377,0,0.0,0.0,0.0
2024-12-23 02:55:00+00:00,7.119999885559082,7.119999885559082,7.119999885559082,7.119999885559082,0,0.0,0.0,0.0
2024-12-24 03:10:00+00:00,7.150000095367432,7.150000095367432,7.150000095367432,7.150000095367432,0,0.0,0.0,0.0
2024-12-25 03:30:00+00:00,7.190000057220459,7.190000057220459,7.190000057220459,7.190000057220459,0,0.0,0.0,0.0
2024-12-26 03:25:00+00:00,7.159999847412109,7.159999847412109,7.159999847412109,7.159999847412109,0,0.0,0.0,0.0
2024-12-27 03:00:00+00:00,7.139999866485596,7.139999866485596,7.139999866485596,7.139999866485596,0,0.0,0.0,0.0
2024-12-30 02:55:00+00:00,7.210000038146973,7.210000038146973,7.210000038146973,7.210000038146973,0,0.0,0.0,0.0
2024-12-31 02:40:00+00:00,7.21999979019165,7.21999979019165,7.21999979019165,7.21999979019165,0,0.0,0.0,0.0
2025-01-02 03:40:00+00:00,7.019999980926514,7.019999980926514,7.019999980926514,7.019999980926514,100,0.0,0.0,0.0
2025-01-03 03:00:00+00:00,6.920000076293945,6.920000076293945,6.920000076293945,6.920000076293945,0,0.0,0.0,0.0
2025-01-06 01:55:00+00:00,6.800000190734863,6.800000190734863,6.800000190734863,6.800000190734863,300,0.0,0.0,0.0
2025-01-07 03:00:00+00:00,6.789999961853027,6.789999961853027,6.789999961853027,6.789999961853027,0,0.0,0.0,0.0
2025-01-08 03:55:00+00:00,6.78000020980835,6.78000020980835,6.78000020980835,6.78000020980835,0,0.0,0.0,0.0
2025-01-09 03:30:00+00:00,6.800000190734863,6.800000190734863,6.800000190734863,6.800000190734863,0,0.0,0.0,0.0
2025-01-10 02:00:00+00:00,6.75,6.75,6.75,6.75,300,0.0,0.0,0.0
2025-01-10 02:15:00+00:00,6.739999771118164,6.739999771118164,6.739999771118164,6.739999771118164,100,0.0,0.0,0.0
2025-01-13 02:15:00+00:00,6.659999847412109,6.659999847412109,6.659999847412109,6.659999847412109,0,0.0,0.0,0.0
2025-01-14 02:45:00+00:00,6.769999980926514,6.769999980926514,6.769999980926514,6.769999980926514,0,0.0,0.0,0.0
2025-01-15 03:30:00+00:00,6.829999923706055,6.829999923706055,6.829999923706055,6.829999923706055,200,0.0,0.0,0.0
2025-01-16 02:45:00+00:00,6.800000190734863,6.800000190734863,6.800000190734863,6.800000190734863,0,0.0,0.0,0.0
2025-01-20 03:05:00+00:00,6.880000114440918,6.880000114440918,6.880000114440918,6.880000114440918,100,0.0,0.0,0.0
2025-01-21 02:40:00+00:00,6.889999866485596,6.889999866485596,6.889999866485596,6.889999866485596,0,0.0,0.0,0.0
2025-01-22 03:10:00+00:00,6.809999942779541,6.809999942779541,6.809999942779541,6.809999942779541,0,0.0,0.0,0.0
2025-02-03 02:40:00+00:00,6.880000114440918,6.880000114440918,6.880000114440918,6.880000114440918,0,0.0,0.0,0.0
